id,date,price,bedrooms,bathrooms,sqft_living,sqft_lot,floors,waterfront,view,condition,grade,sqft_above,sqft_basement,yr_built,yr_renovated,zipcode,lat,long,sqft_living15,sqft_lot15,total_rooms,total_sqft,price_per_sqft,months_sold
7853302370,20140505T000000,499000.0,4.0,2.5,2910.0,6479.0,2.0,0,0,3,7,2910,0,2006,0,98065,47.5402,-121.887,2320,5178,6.5,9389.0,53.14730003195229,5
122069107,20141204T000000,427500.0,3.0,1.5,1900.0,43186.0,1.5,0,0,4,7,1300,600,1971,0,98038,47.4199,-121.99,2080,108028,4.5,45686.0,9.357352361773849,12
4204400175,20150217T000000,439000.0,5.0,3.5,2880.0,10000.0,2.0,0,3,3,8,1980,900,1991,0,98055,47.4874,-122.223,2120,9535,8.5,13780.0,31.8577648766328,2
2896310120,20141117T000000,545000.0,4.0,2.5,2820.0,25995.0,2.0,0,0,3,9,2820,0,1998,0,98010,47.3415,-122.029,3330,27653,6.5,28815.0,18.913760194343222,11
4083301380,20141017T000000,842000.0,3.0,1.0,1620.0,4774.0,1.5,0,0,3,7,1620,0,1920,0,98103,47.659,-122.339,1880,4560,4.0,6394.0,131.6859555833594,10
1332000100,20141210T000000,685000.0,4.0,2.5,3320.0,38043.0,2.0,0,0,3,9,3320,0,1997,0,98053,47.6504,-122.004,3170,42621,6.5,41363.0,16.560694340352487,12
3622069122,20140903T000000,665000.0,4.0,2.113506935994159,3770.0,47480.0,2.0,0,0,3,9,3770,0,2003,0,98010,47.3552,-121.99,3380,42689,6.11350693599416,51250.0,12.975609756097562,9
6052401215,20140609T000000,255000.0,2.0,1.0,2081.073696532215,9000.0,1.0,0,2,5,6,1200,0,1917,0,98198,47.4039,-122.323,1660,9000,3.0,11081.073696532214,23.01221045753007,6
7010700245,20141231T000000,565000.0,5.0,2.25,2130.0,4360.0,1.0,0,2,3,8,1240,890,1959,0,98199,47.6586,-122.395,1830,5000,7.25,7380.0,76.55826558265582,12
1311100490,20150225T000000,274000.0,5.0,1.75,1950.0,7620.0,1.0,0,0,3,7,1050,900,1962,0,98001,47.3381,-122.289,1660,8030,6.75,10470.0,26.170009551098374,2
9510900360,20140509T000000,260000.0,3.0,2.0,1920.0,7620.0,1.0,0,0,4,7,1510,410,1969,0,98023,47.3092,-122.375,1920,7826,5.0,9950.0,26.13065326633166,5
8679600150,20140507T000000,581000.0,4.0,2.0,2510.0,13695.0,1.0,0,0,4,7,1280,1230,1961,2001,98033,47.7005,-122.174,1220,12500,6.0,17435.0,33.32377401778033,5
7203600040,20140725T000000,625000.0,3.0,1.5,1990.0,5978.0,1.5,1,4,4,7,1990,0,1926,0,98198,47.3449,-122.329,2100,6221,4.5,7968.0,78.43875502008032,7
2212900180,20141229T000000,220000.0,3.0,1.0,1230.0,9720.0,1.0,0,0,5,7,1230,0,1969,0,98042,47.3266,-122.138,1230,9720,4.0,10950.0,20.09132420091324,12
6746700615,20150318T000000,700000.0,3.3728209385223886,2.5,2280.0,3000.0,1.5,0,0,3,7,1210,1070,1911,0,98105,47.6675,-122.316,1610,3000,5.872820938522389,6350.0,110.23622047244096,3
3298300530,20140924T000000,351000.0,4.0,1.0,1550.0,7260.0,1.0,0,0,4,6,1550,0,1959,0,98008,47.6229,-122.121,1210,7260,5.0,8810.0,39.8410896708286,9
8929000360,20140805T000000,413565.0,3.0,2.5,1690.0,1613.0,2.0,0,0,3,8,1150,540,2014,0,98029,47.5524,-121.998,1690,1619,5.5,3843.0,107.61514441842311,8
2291400236,20140612T000000,363000.0,3.0,2.113506935994159,1651.0,1779.0,2.0,0,0,3,8,1341,310,2008,0,98133,47.7076,-122.346,1650,2908,5.11350693599416,3740.0,97.05882352941175,6
6445800120,20150404T000000,679000.0,4.0,1.75,2260.0,41236.0,1.0,0,0,4,8,1690,570,1962,0,98029,47.5528,-122.034,3080,30240,5.75,44066.0,15.408705124131984,4
8682261010,20140910T000000,473000.0,2.0,2.113506935994159,1510.0,4555.0,1.0,0,0,3,8,1510,0,2005,0,98053,47.7136,-122.031,1640,4500,4.11350693599416,6065.0,77.98845836768344,9
8045000180,20150421T000000,585888.0,3.3728209385223886,2.0,1490.0,7431.0,1.0,0,0,4,7,1490,0,1966,0,98052,47.6697,-122.162,1700,7725,5.372820938522389,8921.0,65.67514852595001,4
9475700220,20140626T000000,405000.0,4.0,2.5,2220.0,4652.0,2.0,0,0,3,7,2220,0,2001,0,98059,47.4902,-122.154,1840,4500,6.5,6872.0,58.934807916181605,6
3222049055,20150116T000000,650000.0,3.0,1.75,2800.0,19386.0,1.0,1,4,3,8,1400,1400,1965,0,98198,47.3554,-122.324,3270,31450,4.75,23586.0,27.558721275332825,1
9165100230,20141222T000000,575000.0,3.0,2.0,2150.0,7620.0,1.0,0,0,3,8,1080,1070,1951,0,98117,47.6814,-122.392,2130,4000,5.0,10840.0,53.04428044280443,12
8091411120,20140717T000000,220000.0,3.0,2.25,1400.0,7205.0,1.0,0,0,3,7,1140,260,1985,0,98030,47.349,-122.166,1970,7252,5.25,8865.0,24.816694867456288,7
1777600230,20140506T000000,610000.0,4.0,3.0,2450.0,10117.0,1.0,0,0,5,8,1580,870,1967,0,98006,47.5694,-122.132,2530,10125,7.0,13437.0,45.39703802932202,5
5101400862,20140512T000000,499950.0,3.0,1.0,2081.073696532215,6380.0,1.0,0,0,3,7,760,220,1941,0,98115,47.692,-122.308,1390,6380,4.0,8681.073696532214,57.59080241418899,5
5317100325,20150303T000000,883000.0,4.0,2.113506935994159,2800.0,6874.0,2.0,0,0,3,9,2170,630,1990,0,98112,47.6215,-122.29,1430,6240,6.11350693599416,10304.0,85.69487577639751,3
9324800455,20141023T000000,436000.0,2.0,1.0,1240.0,8100.0,1.5,0,2,3,7,1240,0,1925,0,98125,47.7326,-122.288,2790,8100,3.0,9340.0,46.680942184154176,10
880000208,20141213T000000,320000.0,3.0,2.5,1610.0,1356.0,2.0,0,0,3,8,1240,370,2007,0,98106,47.5257,-122.361,1270,1314,5.5,3336.0,95.92326139088728,12
1223089081,20140530T000000,425000.0,3.0,1.75,1510.0,44000.0,1.0,0,0,3,7,1240,270,1989,0,98045,47.4851,-121.716,2290,36242,4.75,45780.0,9.28352992573176,5
5556800150,20140515T000000,204700.0,4.0,2.0,1670.0,9987.0,1.0,0,0,3,7,1670,0,1967,0,98001,47.3406,-122.284,1640,7280,6.0,11657.0,17.560264218924253,5
4174600331,20140717T000000,384000.0,6.0,3.0,2320.0,4502.0,1.0,0,0,4,7,1200,1120,1987,0,98108,47.5552,-122.3,1160,5628,9.0,7942.0,48.35054142533367,7
5419801120,20150113T000000,314000.0,3.0,2.113506935994159,1900.0,8200.0,2.0,0,0,4,7,1900,0,1984,0,98031,47.402,-122.183,1620,8200,5.11350693599416,10100.0,31.08910891089109,1
3649100674,20150430T000000,535000.0,3.0,2.5,2390.0,6263.0,2.0,0,0,3,9,2390,0,2003,0,98028,47.7379,-122.248,2390,11761,5.5,8653.0,61.82826765283717,4
7202000220,20150501T000000,426000.0,4.0,1.5,2081.073696532215,5850.0,1.0,0,0,4,7,810,660,1973,0,98052,47.7,-122.129,1290,7300,5.5,8591.073696532214,49.58635149084507,5
7129301001,20141209T000000,675000.0,4.0,2.75,2670.0,6780.0,2.0,0,3,5,8,1630,1040,1908,0,98118,47.5131,-122.256,2400,5989,6.75,10490.0,64.34699714013347,12
8860500150,20140613T000000,380000.0,4.0,2.5,2540.0,6365.0,2.0,0,0,3,8,1870,670,2000,0,98055,47.4608,-122.215,2290,5942,6.5,9575.0,39.68668407310705,6
7384500110,20140723T000000,685000.0,3.0,2.5,3450.0,8000.0,3.0,0,0,4,8,2970,480,1927,1975,98116,47.5605,-122.402,1880,6135,5.5,11930.0,57.41827326068734,7
622069123,20140819T000000,429000.0,3.0,2.0,1700.0,52826.0,1.0,0,0,3,7,1700,0,1991,0,98058,47.4164,-122.092,2480,114728,5.0,54526.0,7.8678061842057,8
164000361,20150421T000000,799000.0,4.0,1.5,1810.0,6583.0,1.0,0,0,3,7,1500,310,1968,0,98133,47.7273,-122.351,860,8670,5.5,8703.0,91.807422727795,4
3438500790,20140920T000000,318500.0,5.0,1.75,1550.0,6986.0,1.0,0,0,3,7,1030,520,1978,0,98106,47.5503,-122.356,1550,6986,6.75,9056.0,35.17005300353357,9
2024059110,20150420T000000,925000.0,3.0,3.25,4110.0,20900.0,2.0,0,0,3,9,2630,1480,2002,0,98006,47.5506,-122.187,2640,14700,6.25,26490.0,34.91883729709324,4
7338400945,20150224T000000,420000.0,3.0,1.5,2080.0,5000.0,1.0,0,0,3,7,1300,780,1963,0,98118,47.5322,-122.29,1860,5000,4.5,7860.0,53.43511450381679,2
809003160,20141218T000000,570000.0,2.0,1.0,1100.0,4000.0,1.0,0,0,3,7,1100,0,1906,0,98109,47.6388,-122.35,1590,4000,3.0,5100.0,111.76470588235294,12
8650700090,20140813T000000,1052500.0,4.0,2.75,3950.0,7620.0,2.0,0,0,5,8,3950,0,1960,0,98040,47.5489,-122.219,2350,12507,6.75,11570.0,90.96802074330164,8
8151600663,20140917T000000,333000.0,3.0,1.0,1250.0,8450.0,1.0,0,0,4,7,1250,0,1954,0,98146,47.503,-122.364,1350,9300,4.0,9700.0,34.329896907216494,9
7352200100,20150224T000000,1360000.0,2.0,1.75,2620.0,14138.0,2.0,1,4,3,8,2120,500,1931,1991,98125,47.7142,-122.277,1830,8279,3.75,17258.0,78.80403291227258,2
1952200220,20140603T000000,660000.0,3.0,2.5,2290.0,2798.0,3.0,0,0,4,9,2290,0,1953,1983,98102,47.641000000000005,-122.315,2260,5000,5.5,5088.0,129.71698113207546,6
2113700485,20141210T000000,399990.0,5.0,2.75,1690.0,4000.0,1.0,0,0,5,7,970,720,1943,0,98106,47.5312,-122.354,1240,4000,7.75,6410.0,62.4009360374415,12
1454600156,20140625T000000,860000.0,5.0,3.25,4500.0,9648.0,2.0,0,4,4,8,3000,1500,1968,0,98125,47.7262,-122.282,2780,21132,8.25,15648.0,54.95910020449898,6
4204400201,20141021T000000,216180.0,2.0,1.0,1120.0,7797.0,1.0,0,0,3,6,1120,0,1948,0,98055,47.4871,-122.22,2180,7200,3.0,8917.0,24.243579679264325,10
8856890330,20140915T000000,300000.0,4.0,2.25,1740.0,9613.0,2.0,0,0,5,8,1740,0,1989,0,98058,47.463,-122.125,1680,9769,6.25,11353.0,26.424733550603364,9
1922059278,20141014T000000,145000.0,3.0,1.0,1010.0,11880.0,1.0,0,0,3,7,1010,0,1960,0,98030,47.3762,-122.219,1150,9435,4.0,12890.0,11.249030256012412,10
1922059278,20150305T000000,255000.0,3.0,1.0,1010.0,11880.0,1.0,0,0,3,7,1010,0,1960,0,98030,47.3762,-122.219,1150,9435,4.0,12890.0,19.78277734678045,3
6623400356,20140702T000000,250000.0,3.0,1.75,1200.0,24805.0,1.0,0,0,3,6,1200,0,1984,0,98031,47.4236,-122.195,2150,4339,4.75,26005.0,9.613535858488753,7
9407111250,20141029T000000,245000.0,3.0,1.0,1020.0,8625.0,1.0,0,0,3,7,1020,0,1978,0,98045,47.4465,-121.77,1290,9440,4.0,9645.0,25.401762571280457,10
5422570760,20141014T000000,445000.0,3.0,1.75,1850.0,7056.0,2.5,0,0,4,8,1850,0,1979,0,98052,47.6602,-122.13,1970,7056,4.75,8906.0,49.966314843925446,10
4036800910,20140514T000000,562000.0,3.0,1.5,1830.0,8000.0,1.0,0,0,4,7,1830,0,1957,0,98008,47.6017,-122.122,1310,7500,4.5,9830.0,57.17192268565616,5
259600530,20140505T000000,501000.0,4.0,1.0,2070.0,7620.0,1.0,0,0,3,7,1160,910,1963,0,98008,47.632,-122.119,1730,7519,5.0,10600.0,47.264150943396224,5
6303400981,20150113T000000,190000.0,3.0,1.75,1160.0,5850.0,1.0,0,0,4,6,1160,0,1918,0,98146,47.5064,-122.356,1110,8382,4.75,7010.0,27.104136947218255,1
7701990300,20140516T000000,862500.0,4.0,2.75,3280.0,24440.0,2.0,0,0,3,10,3280,0,1996,0,98077,47.7073,-122.07,3490,25138,6.75,27720.0,31.114718614718612,5
5700002510,20140611T000000,1085000.0,5.0,2.5,2340.0,6000.0,2.0,0,0,4,10,2340,0,1922,0,98144,47.5764,-122.287,2350,6000,7.5,8340.0,130.09592326139088,6
2011400230,20140626T000000,575000.0,3.3728209385223886,3.0,3690.0,49709.0,1.0,0,2,3,9,2690,1000,1960,0,98198,47.3908,-122.32,2590,8691,6.372820938522389,54399.0,10.570047243515504,6
1921069059,20141230T000000,250000.0,1.0,1.0,720.0,7620.0,1.0,0,0,4,6,720,0,1935,0,98092,47.2893,-122.084,1860,297514,2.0,8340.0,29.97601918465228,12
2102700025,20141009T000000,1400000.0,5.0,3.25,4300.0,9270.0,2.0,0,3,3,10,2910,1390,1957,2009,98116,47.5717,-122.409,2780,6610,8.25,14960.0,93.58288770053476,10
4222300040,20141216T000000,284850.0,3.0,1.5,1590.0,8256.0,1.0,0,1,3,7,1090,500,1969,0,98003,47.3488,-122.304,1950,7840,4.5,10346.0,27.53237966363812,12
3649100676,20150219T000000,570000.0,4.0,2.5,2590.0,7910.0,2.0,0,0,3,9,2590,0,2003,0,98028,47.7378,-122.248,2110,11761,6.5,10500.0,54.285714285714285,2
372000040,20141003T000000,304000.0,3.0,2.113506935994159,1720.0,6000.0,1.0,0,2,3,7,1000,720,1954,0,98178,47.4999,-122.223,1690,6000,5.11350693599416,8440.0,36.018957345971565,10
7312200040,20141216T000000,560000.0,4.0,2.5,1790.0,7620.0,1.0,0,2,4,8,1240,550,1983,0,98056,47.5344,-122.189,1790,9787,6.5,9960.0,56.22489959839358,12
6052400975,20140826T000000,325000.0,3.0,1.0,1590.0,8160.0,1.0,0,1,3,7,1090,500,1954,0,98198,47.4013,-122.321,1540,10500,4.0,10250.0,31.70731707317073,8
826000495,20150206T000000,557510.0,4.0,2.0,1580.0,4800.0,1.5,0,2,3,7,1580,0,1912,0,98136,47.5454,-122.383,1580,4800,6.0,6380.0,87.38401253918495,2
8731900880,20150420T000000,305000.0,4.0,2.25,2580.0,8820.0,1.0,0,0,4,9,1620,960,1967,0,98023,47.3122,-122.376,2140,8400,6.25,12360.0,24.676375404530745,4
1523059100,20140902T000000,320000.0,5.0,1.0,1740.0,27350.0,1.0,0,0,4,5,1740,0,1958,0,98059,47.4809,-122.153,2760,10749,6.0,29090.0,11.000343760742524,9
2597550090,20140905T000000,455000.0,5.0,2.25,3470.0,28212.0,1.5,0,0,4,8,2790,680,1978,0,98042,47.3342,-122.108,2020,28177,7.25,32362.0,14.059699647734998,9
3581000210,20140904T000000,383001.0,3.0,1.0,1180.0,7210.0,1.0,0,0,4,7,1180,0,1963,0,98034,47.7267,-122.241,1700,7210,4.0,8390.0,45.64970202622169,9
4048400191,20140605T000000,545000.0,3.0,1.75,1700.0,51649.0,1.5,0,0,5,6,1700,0,1931,0,98059,47.4704,-122.076,1100,39504,4.75,53349.0,10.215749123694916,6
7578200025,20150408T000000,487500.0,2.0,1.0,1190.0,5000.0,1.0,0,0,3,7,1190,0,1925,0,98116,47.5717,-122.382,1600,5000,3.0,6190.0,78.75605815831987,4
2379300330,20140702T000000,345000.0,5.0,2.5,2450.0,6994.0,2.0,0,0,3,8,2450,0,2002,0,98030,47.3572,-122.192,1940,6035,7.5,9444.0,36.53113087674714,7
8917100180,20140604T000000,583000.0,6.0,2.75,2081.073696532215,16411.0,1.0,0,0,4,8,1650,980,1974,0,98052,47.6309,-122.093,2250,12255,8.75,19472.07369653221,29.94031396377812,6
3395300180,20140812T000000,534950.0,3.0,2.25,2130.0,12286.0,2.0,0,0,3,8,2130,0,1977,0,98052,47.6471,-122.114,2130,10158,5.25,14416.0,37.1080743618202,8
369000690,20140812T000000,403504.0,4.0,1.0,1060.0,5750.0,1.0,0,0,3,6,950,110,1904,0,98199,47.6562,-122.389,1790,5857,5.0,6920.0,58.309826589595374,8
7977200720,20150427T000000,500000.0,3.0,1.75,1480.0,6120.0,1.5,0,0,3,7,1480,0,1946,0,98115,47.6858,-122.295,1480,6120,4.75,7600.0,65.78947368421052,4
2322069175,20150224T000000,319502.0,3.0,1.75,1610.0,38707.0,1.0,0,0,3,7,1610,0,1990,0,98010,47.3778,-122.001,1930,45151,4.75,40317.0,7.92474638489967,2
2324039100,20141112T000000,525000.0,4.0,2.75,2440.0,5080.0,2.0,0,0,3,8,1750,690,1960,0,98126,47.5547,-122.379,1920,6375,6.75,8210.0,63.94640682095006,11
5631500866,20140506T000000,563000.0,4.0,3.0,3100.0,15480.0,2.0,0,0,3,8,2400,700,1996,0,98028,47.7466,-122.241,2000,42500,7.0,19280.0,29.20124481327801,5
2877101745,20140804T000000,898500.0,4.0,2.75,2890.0,5000.0,1.5,0,0,3,8,1990,900,1911,2014,98117,47.6768,-122.363,1080,3750,6.75,8790.0,102.2184300341297,8
721069087,20140507T000000,651000.0,3.0,2.5,3240.0,108366.0,2.0,0,0,4,10,3240,0,1991,0,98042,47.327,-122.094,2090,108366,5.5,111606.0,5.833019730122037,5
7934000145,20141201T000000,450000.0,4.0,2.75,2900.0,6400.0,2.0,0,0,3,7,2040,860,1911,1970,98136,47.5563,-122.393,1340,6144,6.75,10160.0,44.29133858267716,12
6072760360,20150321T000000,665000.0,4.0,2.25,2650.0,8149.0,1.0,0,0,4,8,1610,1040,1975,0,98006,47.5624,-122.176,2290,8019,6.25,11839.0,56.170284652419966,3
6021501635,20141102T000000,825000.0,4.0,2.5,2560.0,4000.0,2.0,0,0,5,8,1610,950,1929,0,98117,47.6885,-122.386,1760,4000,6.5,7510.0,109.85352862849534,11
1821059067,20140625T000000,200000.0,3.0,1.0,1150.0,4800.0,1.5,0,0,4,6,1150,0,1938,0,98002,47.3101,-122.212,1310,9510,4.0,5950.0,33.61344537815126,6
3295750610,20140904T000000,295000.0,3.0,2.0,1760.0,6092.0,1.0,0,0,3,7,1760,0,1998,0,98030,47.3838,-122.184,2590,6255,5.0,7852.0,37.57004584819154,9
2926059146,20141215T000000,748000.0,4.0,2.5,3220.0,8379.0,2.0,0,0,3,10,3220,0,2004,0,98034,47.7043,-122.192,2720,7635,6.5,11599.0,64.4883179584447,12
9429500146,20140714T000000,580000.0,3.0,2.5,3200.0,18750.0,1.0,0,0,2,9,2660,540,1967,1996,98027,47.5717,-122.12,3200,22475,5.5,22490.0,25.78923966207203,7
7893207490,20150212T000000,275000.0,3.0,1.0,1250.0,10744.0,1.0,0,0,3,6,1250,0,1942,0,98198,47.4226,-122.327,1500,10710,4.0,11994.0,22.928130732032685,2
8945300110,20150326T000000,196000.0,3.0,1.0,1000.0,8470.0,1.0,0,0,4,6,1000,0,1963,0,98023,47.3056,-122.37,1020,8470,4.0,9470.0,20.696937697993665,3
8151600610,20140522T000000,235750.0,2.0,1.0,740.0,11250.0,1.0,0,0,2,6,740,0,1938,0,98146,47.5036,-122.362,1390,11250,3.0,11990.0,19.66221851542953,5
2923049399,20150323T000000,315000.0,3.0,2.25,2170.0,8480.0,1.0,0,0,3,8,2170,0,1965,0,98148,47.4562,-122.33,2080,8452,5.25,10650.0,29.5774647887324,3
3260810110,20140825T000000,338000.0,4.0,2.5,2370.0,10631.0,2.0,0,0,3,8,2370,0,1999,0,98003,47.3473,-122.302,2200,8297,6.5,13001.0,25.99800015383432,8
5104530770,20150121T000000,353000.0,4.0,2.5,2300.0,4249.0,2.0,0,0,3,8,2300,0,2006,0,98038,47.3516,-122.0,2390,4385,6.5,6549.0,53.901358986104746,1
8661000033,20140627T000000,235000.0,3.0,1.75,1400.0,6300.0,1.0,0,0,3,7,1400,0,1998,0,98022,47.2074,-122.001,1400,8490,4.75,7700.0,30.51948051948052,6
4017050820,20150320T000000,569999.0,3.0,2.5,2081.073696532215,13880.0,2.0,0,0,3,9,3080,0,1990,0,98038,47.3726,-122.025,2780,15318,5.5,15961.073696532214,35.711820572812776,3
226039279,20140918T000000,505000.0,4.0,2.25,2350.0,12540.0,2.0,0,0,3,8,2350,0,1968,0,98177,47.7732,-122.382,2090,7964,6.25,14890.0,33.91537944929483,9
1338800785,20150306T000000,1234000.0,4.0,3.0,2660.0,4600.0,1.5,0,0,3,8,1820,840,1906,2002,98112,47.6258,-122.305,2350,4600,7.0,8100.0,152.34567901234567,3
2921049079,20140514T000000,299000.0,3.3728209385223886,1.75,1250.0,34395.0,1.0,0,0,4,7,1250,0,1950,0,98003,47.2802,-122.316,1910,26042,5.122820938522389,35645.0,8.388273250105204,5
5113260040,20141016T000000,240000.0,3.0,2.0,1100.0,6360.0,1.0,0,0,3,7,1100,0,1991,0,98038,47.3878,-122.052,1620,6360,5.0,7460.0,32.171581769437,10
5351200265,20140911T000000,1265000.0,4.0,3.25,3640.0,3604.0,2.0,0,2,5,9,1960,1680,1913,0,98122,47.6145,-122.284,1940,4600,7.25,8924.0,141.75257731958763,9
2591010150,20150414T000000,405000.0,2.0,1.75,1350.0,2653.0,2.0,0,0,3,7,1350,0,1986,0,98033,47.6934,-122.184,1370,4115,3.75,4003.0,101.17411941044216,4
6163900821,20140624T000000,304000.0,4.0,2.113506935994159,1310.0,8454.0,1.0,0,0,4,7,1310,0,1953,0,98155,47.7572,-122.318,1320,8274,6.11350693599416,9764.0,31.134780827529703,6
2310060230,20141010T000000,272000.0,4.0,2.25,1800.0,5555.0,2.0,0,0,3,7,1800,0,2003,0,98038,47.3498,-122.052,1810,5669,6.25,7355.0,36.98164513936098,10
4449800315,20140620T000000,412000.0,2.0,1.0,1260.0,3960.0,1.0,0,0,3,6,690,570,1925,0,98117,47.6899,-122.391,1250,3960,3.0,5790.0,71.15716753022453,6
3299600120,20140718T000000,698000.0,4.0,2.5,2990.0,7231.0,2.0,0,0,3,9,2990,0,2001,0,98075,47.5623,-122.032,3160,8339,6.5,10221.0,68.29077389687897,7
2490200615,20140609T000000,400000.0,2.0,1.0,1140.0,5100.0,1.0,0,0,3,7,1140,0,1942,0,98136,47.5323,-122.383,1230,5100,3.0,6240.0,64.1025641025641,6
1565950230,20141120T000000,305000.0,3.0,2.5,2100.0,6825.0,2.0,0,0,3,8,2100,0,1994,0,98055,47.4314,-122.189,2180,7614,5.5,8925.0,34.173669467787114,11
6402700110,20140910T000000,585000.0,4.0,2.0,2400.0,12753.0,1.0,0,0,4,7,2400,0,1962,0,98033,47.6947,-122.177,1830,12060,6.0,15153.0,38.6062165907741,9
5029450100,20140812T000000,190000.0,2.0,1.5,1400.0,9031.0,1.0,0,0,3,7,960,440,1982,0,98023,47.2915,-122.368,1450,7658,3.5,10871.0,17.477692944531324,8
7525530590,20140720T000000,760000.0,4.0,2.5,2990.0,7620.0,2.0,0,0,3,10,2990,0,1988,0,98075,47.5601,-122.037,3250,12212,6.5,10610.0,71.63053722902922,7
226059103,20140527T000000,570000.0,3.0,1.75,1930.0,36210.0,1.0,0,0,3,8,1930,0,1977,0,98072,47.7692,-122.128,1930,35060,4.75,38140.0,14.944939695857368,5
6197200021,20141106T000000,144000.0,3.0,1.0,980.0,6800.0,1.0,0,0,3,6,980,0,1946,0,98058,47.4411,-122.186,1140,9975,4.0,7780.0,18.508997429305914,11
7227500910,20140624T000000,139000.0,2.0,1.0,690.0,5280.0,1.0,0,0,4,5,690,0,1942,0,98056,47.4953,-122.187,1140,4860,3.0,5970.0,23.28308207705193,6
5100402644,20141119T000000,525000.0,4.0,1.5,1430.0,6380.0,1.5,0,0,4,7,1130,300,1945,0,98115,47.6942,-122.319,1570,6380,5.5,8110.0,64.73489519112208,11
748000205,20140716T000000,293000.0,1.0,1.0,1110.0,5421.0,1.0,0,0,3,6,1110,0,1935,0,98177,47.7322,-122.359,1230,8100,2.0,6531.0,44.86296126167509,7
7899800476,20150427T000000,267100.0,2.0,2.5,1250.0,1580.0,2.0,0,0,3,7,1030,220,2005,0,98106,47.5243,-122.36,1250,1361,4.5,3050.0,87.57377049180327,4
3885804390,20150421T000000,1500000.0,4.0,3.25,3470.0,5222.0,2.0,0,0,3,10,2830,640,2005,0,98033,47.6845,-122.209,3090,6758,7.25,9332.0,160.73724817831118,4
1796370150,20141028T000000,240000.0,3.0,2.25,1500.0,15334.0,2.0,0,0,4,7,1500,0,1992,0,98042,47.3719,-122.091,1530,8102,5.25,16834.0,14.256861114411311,10
7935000625,20150409T000000,975000.0,3.0,2.5,2530.0,7000.0,2.5,0,4,3,9,2530,0,1915,1999,98136,47.5465,-122.398,2380,7000,5.5,9530.0,102.30849947534102,4
1761300100,20140618T000000,279950.0,5.0,1.75,2150.0,7620.0,1.0,0,0,4,7,1460,690,1970,0,98031,47.3952,-122.176,1710,7300,6.75,10460.0,26.763862332695982,6
1112700150,20150127T000000,405000.0,3.0,1.75,1260.0,7373.0,1.0,0,0,4,7,1260,0,1979,0,98034,47.7296,-122.233,1360,7373,4.75,8633.0,46.91300822425576,1
2622049052,20140516T000000,400000.0,3.0,2.5,2740.0,83199.0,2.0,0,4,3,9,2740,0,1973,0,98032,47.3581,-122.266,2500,29269,5.5,85939.0,4.654464212988282,5
423000035,20141124T000000,225000.0,3.0,1.0,960.0,6500.0,1.0,0,0,4,5,960,0,1954,0,98056,47.497,-122.171,1150,6500,4.0,7460.0,30.160857908847184,11
1555300490,20141229T000000,250000.0,3.0,1.0,1520.0,7620.0,1.0,0,0,4,7,1120,400,1967,0,98032,47.3784,-122.29,1740,8000,4.0,9540.0,26.20545073375262,12
6802210450,20150331T000000,272950.0,3.0,2.25,1570.0,9096.0,1.0,0,0,4,7,1180,390,1991,0,98022,47.1937,-121.99,1570,8418,5.25,11056.0,24.687952243125903,3
7853310150,20140722T000000,625000.0,5.0,1.0,3240.0,5324.0,2.0,0,0,3,9,3240,0,2007,0,98065,47.523,-121.875,3240,6036,6.0,8564.0,72.97991592713686,7
259100110,20140618T000000,540000.0,3.0,1.75,1970.0,8200.0,1.0,0,0,5,8,1420,550,1963,0,98177,47.7602,-122.363,2140,8000,4.75,10720.0,50.37313432835821,6
2316800100,20141105T000000,525000.0,3.0,2.5,2990.0,6725.0,2.0,0,0,3,9,2990,0,2003,0,98059,47.4928,-122.142,2790,6725,5.5,9715.0,54.04014410705095,11
6414600051,20150303T000000,425000.0,2.0,1.0,1160.0,17700.0,1.0,0,0,3,7,1160,0,1947,0,98133,47.7244,-122.331,1440,9000,3.0,18860.0,22.53446447507953,3
1704900206,20140602T000000,465500.0,3.0,1.75,1890.0,7620.0,1.0,0,0,3,7,1290,600,1965,0,98118,47.5557,-122.28,1440,5378,4.75,10110.0,46.04352126607319,6
7853301240,20140717T000000,443500.0,3.0,2.5,2170.0,5866.0,2.0,0,0,3,7,2170,0,2006,0,98065,47.5403,-121.889,2440,5798,5.5,8036.0,55.18914883026381,7
1726069198,20140918T000000,850000.0,3.0,2.5,3260.0,91911.0,2.0,0,0,4,9,3260,0,1984,0,98077,47.737,-122.074,2520,65775,5.5,95171.0,8.931292095281126,9
4468400211,20150220T000000,205000.0,3.0,2.25,1250.0,952.0,3.0,0,0,3,8,1250,0,2008,0,98133,47.7098,-122.333,1250,1030,5.25,2202.0,93.09718437783832,2
1864900230,20140626T000000,315000.0,4.0,2.5,1940.0,10200.0,1.0,0,0,4,8,1140,800,1977,0,98042,47.4157,-122.161,1920,12600,6.5,12940.0,24.343122102009275,6
8079040490,20140623T000000,470000.0,3.0,2.5,2150.0,8221.0,2.0,0,0,3,8,2150,0,1992,0,98059,47.5085,-122.15,2490,7951,5.5,10371.0,45.31867708032012,6
7856400410,20140729T000000,1100000.0,4.0,2.25,3310.0,8540.0,1.0,0,4,4,9,1660,1650,1973,0,98006,47.5603,-122.158,3450,9566,6.25,13500.0,81.48148148148148,7
